user_id,offer_id,global_average,similar_user_rating1,similar_user_rating2,similar_user_rating3,similar_user_rating4,similar_user_rating5,similar_offer_rating1,similar_offer_rating2,similar_offer_rating3,similar_offer_rating4,similar_offer_rating5,user_average,offer_average,rating
2498,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2499,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2501,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2506,4,1.1754354230192774,1,1,1,1,1,2.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,1
2509,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
2515,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
2520,4,1.1754354230192774,2,3,2,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,2
2526,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2541,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2560,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
2570,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2572,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2591,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
2595,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,2
2596,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2598,4,1.1754354230192774,2,2,2,2,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,2
2604,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2608,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,2.0,1.25,1.25,1.25,1.145658263305322,1
2611,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2617,4,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,2
2618,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2621,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2626,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2646,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2652,4,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2656,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2659,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2672,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2688,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
2694,4,1.1754354230192774,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2702,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2703,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.0,1.2,1.2,1.145658263305322,1
2705,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2707,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
2715,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2716,4,1.1754354230192774,2,2,2,2,2,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,2
2720,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2725,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2731,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2732,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,2
2734,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2776,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2779,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,2.0,1.25,1.25,1.25,1.145658263305322,1
2781,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2797,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2803,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2805,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2820,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2833,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2834,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2836,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2837,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2842,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2874,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2878,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
2888,4,1.1754354230192774,1,1,1,1,1,2.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,1
2913,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,2.0,1.0,1.2,1.2,1.145658263305322,1
2919,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2922,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2924,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2931,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2945,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
2970,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
2974,4,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,2
2977,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
2996,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3004,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3009,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3014,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3023,4,1.1754354230192774,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3028,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3041,4,1.1754354230192774,2,1,1,1,1,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,2
3044,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3051,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3053,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,2.0,1.2,1.2,1.145658263305322,1
3056,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3057,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3064,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3073,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3079,4,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3085,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3089,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3092,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,2
3095,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3107,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3108,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3115,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3117,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3120,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3121,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3124,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3144,4,1.1754354230192774,2,3,2,2,2,2.0,1.0,2.0,2.0,2.0,2.0,1.145658263305322,3
3148,4,1.1754354230192774,1,1,1,1,1,1.0,3.0,1.0,1.5,1.5,1.5,1.145658263305322,1
3169,4,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3171,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3184,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,2
3186,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3188,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3193,4,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,2
3194,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3199,4,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3206,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3207,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3215,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3224,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3225,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3236,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3243,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3249,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3253,4,1.1754354230192774,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3255,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3268,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3270,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3280,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3300,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3301,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3303,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3307,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3310,4,1.1754354230192774,2,1,1,1,2,1.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,2
3311,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3328,4,1.1754354230192774,2,2,2,1,1,1.0,1.0,1.0,1.0,1.2,1.2,1.145658263305322,2
3333,4,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3338,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3342,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3343,4,1.1754354230192774,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3349,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3352,4,1.1754354230192774,2,1,1,1,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,2
3360,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3362,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3363,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3371,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,2.0,1.5,1.5,1.5,1.145658263305322,1
3373,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3390,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3394,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3395,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3397,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3400,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3402,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3406,4,1.1754354230192774,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3415,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3419,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3429,4,1.1754354230192774,1,1,1,1,1,3.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,1
3433,4,1.1754354230192774,1,1,1,2,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3434,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3436,4,1.1754354230192774,2,1,1,1,1,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.145658263305322,2
3440,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3446,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3447,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3448,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3450,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3458,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3460,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3475,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3478,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3490,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3495,4,1.1754354230192774,2,2,2,2,2,1.0,1.0,1.0,1.5,1.5,1.5,1.145658263305322,3
3496,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3498,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3529,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3530,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3533,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3541,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3552,4,1.1754354230192774,2,2,2,2,2,1.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,2
3558,4,1.1754354230192774,1,1,1,1,2,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3568,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3573,4,1.1754354230192774,2,2,2,2,2,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,2
3578,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,2.0,1.5,1.5,1.5,1.145658263305322,1
3579,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3585,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3586,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3592,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3601,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3602,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3603,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3608,4,1.1754354230192774,2,1,1,1,2,1.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,2
3611,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3615,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3626,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3634,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3641,4,1.1754354230192774,2,2,2,2,2,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,2
3652,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3656,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3667,4,1.1754354230192774,1,1,2,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3672,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3674,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3690,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3697,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3705,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3709,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3710,4,1.1754354230192774,1,1,2,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3712,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3733,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3739,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3744,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3787,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3788,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3800,4,1.1754354230192774,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3804,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3805,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3806,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,2.0,1.25,1.25,1.25,1.145658263305322,1
3815,4,1.1754354230192774,2,2,2,3,4,1.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,2
3822,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3826,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3837,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3853,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3863,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3877,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3884,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.0,1.25,1.25,1.25,1.145658263305322,1
3885,4,1.1754354230192774,2,3,2,1,1,1.0,1.0,1.0,1.25,1.25,1.25,1.145658263305322,2
3887,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3888,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3889,4,1.1754354230192774,1,1,1,1,1,2.0,1.5,1.5,1.5,1.5,1.5,1.145658263305322,1
3891,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3901,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3909,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3911,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3914,4,1.1754354230192774,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3920,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3931,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3933,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3950,4,1.1754354230192774,1,1,1,1,1,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3952,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3962,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
3968,4,1.1754354230192774,1,1,1,1,1,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.145658263305322,1
3975,4,1.1754354230192774,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.145658263305322,1
